location_code,has_hrp,in_gho,provider_admin1_name,provider_admin2_name,admin1_code,admin1_name,admin2_code,admin2_name,admin_level,market_name,lat,lon,commodity_category,commodity_name,unit,price_flag,price_type,currency_code,price,reference_period_start,reference_period_end
#country+code,#meta+has_hrp,#meta+in_gho,#adm1+name+provider,#adm2+name+provider,#adm1+code,#adm1+name,#adm2+code,#adm2+name,#adm+level,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#date+start,#date+end
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Nuwara Eliya,6.95,80.75,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,1425,2023-06-15,2023-07-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Nuwara Eliya,6.95,80.75,vegetables and fruits,Bananas,KG,actual,Retail,LKR,157.33,2023-06-15,2023-07-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Nuwara Eliya,6.95,80.75,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,294.67,2023-06-15,2023-07-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Nuwara Eliya,6.95,80.75,vegetables and fruits,Carrots,KG,actual,Retail,LKR,410,2023-06-15,2023-07-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Nuwara Eliya,6.95,80.75,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,93.47,2023-06-15,2023-07-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Nuwara Eliya,6.95,80.75,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,314.67,2023-06-15,2023-07-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Nuwara Eliya,6.95,80.75,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,127.67,2023-06-15,2023-07-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Nuwara Eliya,6.95,80.75,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,445.33,2023-06-15,2023-07-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Nuwara Eliya,6.95,80.75,vegetables and fruits,Papaya,KG,actual,Retail,LKR,144.67,2023-06-15,2023-07-14
LKA,False,False,Central,Nuwara Eliya,LK2,Central,LK23,Nuwara Eliya,2,Nuwara Eliya,6.95,80.75,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,178,2023-06-15,2023-07-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Ampara,7.28,81.67,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,202.19,2023-06-15,2023-07-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Ampara,7.28,81.67,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,220,2023-06-15,2023-07-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Ampara,7.28,81.67,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,55.25,2023-06-15,2023-07-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Ampara,7.28,81.67,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2472.92,2023-06-15,2023-07-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Ampara,7.28,81.67,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,1037.5,2023-06-15,2023-07-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Ampara,7.28,81.67,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,1300,2023-06-15,2023-07-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Ampara,7.28,81.67,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,3000,2023-06-15,2023-07-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Ampara,7.28,81.67,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1275,2023-06-15,2023-07-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Ampara,7.28,81.67,pulses and nuts,Beans,KG,actual,Retail,LKR,495,2023-06-15,2023-07-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Ampara,7.28,81.67,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,847.92,2023-06-15,2023-07-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Ampara,7.28,81.67,vegetables and fruits,Bananas,KG,actual,Retail,LKR,163.12,2023-06-15,2023-07-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Ampara,7.28,81.67,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,378.33,2023-06-15,2023-07-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Ampara,7.28,81.67,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,87.5,2023-06-15,2023-07-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Ampara,7.28,81.67,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,346.67,2023-06-15,2023-07-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Ampara,7.28,81.67,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,131.42,2023-06-15,2023-07-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Ampara,7.28,81.67,vegetables and fruits,Papaya,KG,actual,Retail,LKR,167.5,2023-06-15,2023-07-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Ampara,7.28,81.67,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,437.5,2023-06-15,2023-07-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Ampara,7.28,81.67,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,164.17,2023-06-15,2023-07-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Ampara,7.28,81.67,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,347.5,2023-06-15,2023-07-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Ampara,7.28,81.67,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,314.17,2023-06-15,2023-07-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,202.71,2023-06-15,2023-07-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,53,2023-06-15,2023-07-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2725,2023-06-15,2023-07-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,1350,2023-06-15,2023-07-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1950,2023-06-15,2023-07-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1837.5,2023-06-15,2023-07-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,1250,2023-06-15,2023-07-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1431.67,2023-06-15,2023-07-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,pulses and nuts,Beans,KG,actual,Retail,LKR,473.33,2023-06-15,2023-07-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,1275,2023-06-15,2023-07-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,770.83,2023-06-15,2023-07-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,pulses and nuts,Lentils,KG,actual,Retail,LKR,295.1,2023-06-15,2023-07-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,366.67,2023-06-15,2023-07-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,vegetables and fruits,Carrots,KG,actual,Retail,LKR,478.33,2023-06-15,2023-07-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,vegetables and fruits,Eggplants,KG,actual,Retail,LKR,272.5,2023-06-15,2023-07-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,vegetables and fruits,Onions (red),KG,actual,Retail,LKR,423.33,2023-06-15,2023-07-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,430.62,2023-06-15,2023-07-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,vegetables and fruits,Papaya,KG,actual,Retail,LKR,181.67,2023-06-15,2023-07-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,257.92,2023-06-15,2023-07-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,180,2023-06-15,2023-07-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,353.33,2023-06-15,2023-07-14
LKA,False,False,Eastern,Ampara,LK5,Eastern,LK52,Ampara,2,Dehiattakandiya,7.66,81.05,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,318.33,2023-06-15,2023-07-14
LKA,False,False,Eastern,Batticaloa,LK5,Eastern,LK51,Batticaloa,2,Batticaloa,7.72,81.7,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,195.9,2023-06-15,2023-07-14
LKA,False,False,Eastern,Batticaloa,LK5,Eastern,LK51,Batticaloa,2,Batticaloa,7.72,81.7,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,54.4,2023-06-15,2023-07-14
LKA,False,False,Eastern,Batticaloa,LK5,Eastern,LK51,Batticaloa,2,Batticaloa,7.72,81.7,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1135,2023-06-15,2023-07-14
LKA,False,False,Eastern,Batticaloa,LK5,Eastern,LK51,Batticaloa,2,Batticaloa,7.72,81.7,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,2345,2023-06-15,2023-07-14
LKA,False,False,Eastern,Batticaloa,LK5,Eastern,LK51,Batticaloa,2,Batticaloa,7.72,81.7,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1945,2023-06-15,2023-07-14
LKA,False,False,Eastern,Batticaloa,LK5,Eastern,LK51,Batticaloa,2,Batticaloa,7.72,81.7,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,1513.33,2023-06-15,2023-07-14
LKA,False,False,Eastern,Batticaloa,LK5,Eastern,LK51,Batticaloa,2,Batticaloa,7.72,81.7,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,2597.5,2023-06-15,2023-07-14
LKA,False,False,Eastern,Batticaloa,LK5,Eastern,LK51,Batticaloa,2,Batticaloa,7.72,81.7,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1848.75,2023-06-15,2023-07-14
LKA,False,False,Eastern,Batticaloa,LK5,Eastern,LK51,Batticaloa,2,Batticaloa,7.72,81.7,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,1125,2023-06-15,2023-07-14
LKA,False,False,Eastern,Batticaloa,LK5,Eastern,LK51,Batticaloa,2,Batticaloa,7.72,81.7,pulses and nuts,Beans,KG,actual,Retail,LKR,576.5,2023-06-15,2023-07-14
LKA,False,False,Eastern,Batticaloa,LK5,Eastern,LK51,Batticaloa,2,Batticaloa,7.72,81.7,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,1328.5,2023-06-15,2023-07-14
LKA,False,False,Eastern,Batticaloa,LK5,Eastern,LK51,Batticaloa,2,Batticaloa,7.72,81.7,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,436.5,2023-06-15,2023-07-14
LKA,False,False,Eastern,Batticaloa,LK5,Eastern,LK51,Batticaloa,2,Batticaloa,7.72,81.7,vegetables and fruits,Onions (red),KG,actual,Retail,LKR,488,2023-06-15,2023-07-14
LKA,False,False,Eastern,Batticaloa,LK5,Eastern,LK51,Batticaloa,2,Batticaloa,7.72,81.7,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,457,2023-06-15,2023-07-14
LKA,False,False,Eastern,Batticaloa,LK5,Eastern,LK51,Batticaloa,2,Batticaloa,7.72,81.7,vegetables and fruits,Papaya,KG,actual,Retail,LKR,165.5,2023-06-15,2023-07-14
LKA,False,False,Eastern,Batticaloa,LK5,Eastern,LK51,Batticaloa,2,Batticaloa,7.72,81.7,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,389.33,2023-06-15,2023-07-14
LKA,False,False,Eastern,Batticaloa,LK5,Eastern,LK51,Batticaloa,2,Batticaloa,7.72,81.7,vegetables and fruits,Snake gourd,KG,actual,Retail,LKR,315.5,2023-06-15,2023-07-14
LKA,False,False,Eastern,Trincomalee,LK5,Eastern,LK53,Trincomalee,2,Trincomalee,8.57,81.23,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,475,2023-06-15,2023-07-14
LKA,False,False,Eastern,Trincomalee,LK5,Eastern,LK53,Trincomalee,2,Trincomalee,8.57,81.23,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,202.91,2023-06-15,2023-07-14
LKA,False,False,Eastern,Trincomalee,LK5,Eastern,LK53,Trincomalee,2,Trincomalee,8.57,81.23,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,54.4,2023-06-15,2023-07-14
LKA,False,False,Eastern,Trincomalee,LK5,Eastern,LK53,Trincomalee,2,Trincomalee,8.57,81.23,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,1829.38,2023-06-15,2023-07-14
LKA,False,False,Eastern,Trincomalee,LK5,Eastern,LK53,Trincomalee,2,Trincomalee,8.57,81.23,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,927.5,2023-06-15,2023-07-14
LKA,False,False,Eastern,Trincomalee,LK5,Eastern,LK53,Trincomalee,2,Trincomalee,8.57,81.23,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1167.4,2023-06-15,2023-07-14
LKA,False,False,Eastern,Trincomalee,LK5,Eastern,LK53,Trincomalee,2,Trincomalee,8.57,81.23,"meat, fish and eggs",Fish (trenched sardinella),KG,actual,Retail,LKR,911.5,2023-06-15,2023-07-14
LKA,False,False,Eastern,Trincomalee,LK5,Eastern,LK53,Trincomalee,2,Trincomalee,8.57,81.23,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1443.75,2023-06-15,2023-07-14
LKA,False,False,Eastern,Trincomalee,LK5,Eastern,LK53,Trincomalee,2,Trincomalee,8.57,81.23,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,877.5,2023-06-15,2023-07-14
LKA,False,False,Eastern,Trincomalee,LK5,Eastern,LK53,Trincomalee,2,Trincomalee,8.57,81.23,pulses and nuts,Lentils,KG,actual,Retail,LKR,311.85,2023-06-15,2023-07-14
LKA,False,False,Eastern,Trincomalee,LK5,Eastern,LK53,Trincomalee,2,Trincomalee,8.57,81.23,vegetables and fruits,Bananas,KG,actual,Retail,LKR,152.1,2023-06-15,2023-07-14
LKA,False,False,Eastern,Trincomalee,LK5,Eastern,LK53,Trincomalee,2,Trincomalee,8.57,81.23,vegetables and fruits,Cabbage,KG,actual,Retail,LKR,421.75,2023-06-15,2023-07-14
LKA,False,False,Eastern,Trincomalee,LK5,Eastern,LK53,Trincomalee,2,Trincomalee,8.57,81.23,vegetables and fruits,Carrots,KG,actual,Retail,LKR,465.25,2023-06-15,2023-07-14
LKA,False,False,Eastern,Trincomalee,LK5,Eastern,LK53,Trincomalee,2,Trincomalee,8.57,81.23,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,89.35,2023-06-15,2023-07-14
LKA,False,False,Eastern,Trincomalee,LK5,Eastern,LK53,Trincomalee,2,Trincomalee,8.57,81.23,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,138.7,2023-06-15,2023-07-14
LKA,False,False,Eastern,Trincomalee,LK5,Eastern,LK53,Trincomalee,2,Trincomalee,8.57,81.23,vegetables and fruits,"Onions (red, imported)",KG,actual,Retail,LKR,443.12,2023-06-15,2023-07-14
LKA,False,False,Eastern,Trincomalee,LK5,Eastern,LK53,Trincomalee,2,Trincomalee,8.57,81.23,vegetables and fruits,Papaya,KG,actual,Retail,LKR,171.55,2023-06-15,2023-07-14
LKA,False,False,Eastern,Trincomalee,LK5,Eastern,LK53,Trincomalee,2,Trincomalee,8.57,81.23,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,307.25,2023-06-15,2023-07-14
LKA,False,False,Eastern,Trincomalee,LK5,Eastern,LK53,Trincomalee,2,Trincomalee,8.57,81.23,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,162.55,2023-06-15,2023-07-14
LKA,False,False,Eastern,Trincomalee,LK5,Eastern,LK53,Trincomalee,2,Trincomalee,8.57,81.23,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,352.75,2023-06-15,2023-07-14
LKA,False,False,North Central,Anuradhapura,LK7,North Central,LK71,Anuradhapura,2,Anuradhapura,8.34,80.33,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,193,2023-06-15,2023-07-14
LKA,False,False,North Central,Anuradhapura,LK7,North Central,LK71,Anuradhapura,2,Anuradhapura,8.34,80.33,cereals and tubers,Potatoes (local),KG,actual,Retail,LKR,380,2023-06-15,2023-07-14
LKA,False,False,North Central,Anuradhapura,LK7,North Central,LK71,Anuradhapura,2,Anuradhapura,8.34,80.33,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,215.5,2023-06-15,2023-07-14
LKA,False,False,North Central,Anuradhapura,LK7,North Central,LK71,Anuradhapura,2,Anuradhapura,8.34,80.33,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2545,2023-06-15,2023-07-14
LKA,False,False,North Central,Anuradhapura,LK7,North Central,LK71,Anuradhapura,2,Anuradhapura,8.34,80.33,"meat, fish and eggs","Fish (dry, sprats)",KG,actual,Retail,LKR,1200,2023-06-15,2023-07-14
LKA,False,False,North Central,Anuradhapura,LK7,North Central,LK71,Anuradhapura,2,Anuradhapura,8.34,80.33,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,1100,2023-06-15,2023-07-14
LKA,False,False,North Central,Anuradhapura,LK7,North Central,LK71,Anuradhapura,2,Anuradhapura,8.34,80.33,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2625,2023-06-15,2023-07-14
LKA,False,False,North Central,Anuradhapura,LK7,North Central,LK71,Anuradhapura,2,Anuradhapura,8.34,80.33,"meat, fish and eggs",Fish (skipjack tuna),KG,actual,Retail,LKR,1350,2023-06-15,2023-07-14
LKA,False,False,North Central,Anuradhapura,LK7,North Central,LK71,Anuradhapura,2,Anuradhapura,8.34,80.33,"meat, fish and eggs",Fish (yellowfin tuna),KG,actual,Retail,LKR,2300,2023-06-15,2023-07-14
LKA,False,False,North Central,Anuradhapura,LK7,North Central,LK71,Anuradhapura,2,Anuradhapura,8.34,80.33,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1562.5,2023-06-15,2023-07-14
LKA,False,False,North Central,Anuradhapura,LK7,North Central,LK71,Anuradhapura,2,Anuradhapura,8.34,80.33,miscellaneous food,"Chili (red, dry raw)",KG,actual,Retail,LKR,1192.5,2023-06-15,2023-07-14
LKA,False,False,North Central,Anuradhapura,LK7,North Central,LK71,Anuradhapura,2,Anuradhapura,8.34,80.33,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,1395,2023-06-15,2023-07-14
LKA,False,False,North Central,Anuradhapura,LK7,North Central,LK71,Anuradhapura,2,Anuradhapura,8.34,80.33,pulses and nuts,"Cowpeas (whole, average)",KG,actual,Retail,LKR,770,2023-06-15,2023-07-14
LKA,False,False,North Central,Anuradhapura,LK7,North Central,LK71,Anuradhapura,2,Anuradhapura,8.34,80.33,pulses and nuts,Lentils,KG,actual,Retail,LKR,300,2023-06-15,2023-07-14
LKA,False,False,North Central,Anuradhapura,LK7,North Central,LK71,Anuradhapura,2,Anuradhapura,8.34,80.33,vegetables and fruits,Carrots,KG,actual,Retail,LKR,459,2023-06-15,2023-07-14
LKA,False,False,North Central,Anuradhapura,LK7,North Central,LK71,Anuradhapura,2,Anuradhapura,8.34,80.33,vegetables and fruits,Coconut,Unit,actual,Retail,LKR,71.5,2023-06-15,2023-07-14
LKA,False,False,North Central,Anuradhapura,LK7,North Central,LK71,Anuradhapura,2,Anuradhapura,8.34,80.33,vegetables and fruits,Onions (imported),KG,actual,Retail,LKR,132.5,2023-06-15,2023-07-14
LKA,False,False,North Central,Anuradhapura,LK7,North Central,LK71,Anuradhapura,2,Anuradhapura,8.34,80.33,vegetables and fruits,Papaya,KG,actual,Retail,LKR,150,2023-06-15,2023-07-14
LKA,False,False,North Central,Anuradhapura,LK7,North Central,LK71,Anuradhapura,2,Anuradhapura,8.34,80.33,vegetables and fruits,Pineapples,KG,actual,Retail,LKR,462,2023-06-15,2023-07-14
LKA,False,False,North Central,Anuradhapura,LK7,North Central,LK71,Anuradhapura,2,Anuradhapura,8.34,80.33,vegetables and fruits,Pumpkin,KG,actual,Retail,LKR,167,2023-06-15,2023-07-14
LKA,False,False,North Central,Anuradhapura,LK7,North Central,LK71,Anuradhapura,2,Anuradhapura,8.34,80.33,vegetables and fruits,Tomatoes,KG,actual,Retail,LKR,331,2023-06-15,2023-07-14
LKA,False,False,North Central,Anuradhapura,LK7,North Central,LK71,Anuradhapura,2,Galenbindunuwewa,8.29,80.72,cereals and tubers,Potatoes (imported),KG,actual,Retail,LKR,187.25,2023-06-15,2023-07-14
LKA,False,False,North Central,Anuradhapura,LK7,North Central,LK71,Anuradhapura,2,Galenbindunuwewa,8.29,80.72,cereals and tubers,Rice (medium grain),KG,actual,Retail,LKR,206.5,2023-06-15,2023-07-14
LKA,False,False,North Central,Anuradhapura,LK7,North Central,LK71,Anuradhapura,2,Galenbindunuwewa,8.29,80.72,cereals and tubers,Rice (white),KG,actual,Retail,LKR,225.5,2023-06-15,2023-07-14
LKA,False,False,North Central,Anuradhapura,LK7,North Central,LK71,Anuradhapura,2,Galenbindunuwewa,8.29,80.72,"meat, fish and eggs",Eggs,Unit,actual,Retail,LKR,54.87,2023-06-15,2023-07-14
LKA,False,False,North Central,Anuradhapura,LK7,North Central,LK71,Anuradhapura,2,Galenbindunuwewa,8.29,80.72,"meat, fish and eggs","Fish (dry, katta)",KG,actual,Retail,LKR,2445,2023-06-15,2023-07-14
LKA,False,False,North Central,Anuradhapura,LK7,North Central,LK71,Anuradhapura,2,Galenbindunuwewa,8.29,80.72,"meat, fish and eggs",Fish (goldstripe sardinella),KG,actual,Retail,LKR,1130,2023-06-15,2023-07-14
LKA,False,False,North Central,Anuradhapura,LK7,North Central,LK71,Anuradhapura,2,Galenbindunuwewa,8.29,80.72,"meat, fish and eggs",Fish (jack),KG,actual,Retail,LKR,1950,2023-06-15,2023-07-14
LKA,False,False,North Central,Anuradhapura,LK7,North Central,LK71,Anuradhapura,2,Galenbindunuwewa,8.29,80.72,"meat, fish and eggs",Fish (sail fish),KG,actual,Retail,LKR,2700,2023-06-15,2023-07-14
LKA,False,False,North Central,Anuradhapura,LK7,North Central,LK71,Anuradhapura,2,Galenbindunuwewa,8.29,80.72,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,LKR,1445,2023-06-15,2023-07-14
LKA,False,False,North Central,Anuradhapura,LK7,North Central,LK71,Anuradhapura,2,Galenbindunuwewa,8.29,80.72,pulses and nuts,Beans,KG,actual,Retail,LKR,568,2023-06-15,2023-07-14
LKA,False,False,North Central,Anuradhapura,LK7,North Central,LK71,Anuradhapura,2,Galenbindunuwewa,8.29,80.72,pulses and nuts,Beans (mung),KG,actual,Retail,LKR,1170,2023-06-15,2023-07-14
LKA,False,False,North Central,Anuradhapura,LK7,North Central,LK71,Anuradhapura,2,Galenbindunuwewa,8.29,80.72,pulses and nuts,Lentils,KG,actual,Retail,LKR,293,2023-06-15,2023-07-14
